,JobID,Title,ExperienceLevel,Responsibilities,Keywords
976,TA006,Test Automation Engineer - Fresher,Entry-Level,Assist in developing test cases; Execute automation scripts; Document defects; Perform regression testing,QA; Software Testing; Fresher; Entry-Level; Automation; Regression Testing
977,TA007,Test Automation Engineer - Fresher,Entry-Level,Collaborate with QA team to write automated scripts; Execute manual and automation tests; Document results,QA; Automation; Fresher; Entry-Level; Manual Testing; Automation Scripts
978,TA008,Test Automation Engineer - Fresher,Entry-Level,Work on test case creation; Assist in automation scripting; Execute manual tests; Log bugs,QA; Test Automation; Fresher; Entry-Level; Manual Testing; Automation
979,TA009,Test Automation Engineer - Fresher,Entry-Level,Execute manual and automation test cases; Document findings; Support QA team in defect tracking,QA; Software QA; Fresher; Entry-Level; Automation; Defect Tracking
980,TA010,Test Automation Engineer - Fresher,Entry-Level,Support automation test creation; Assist in CI/CD testing workflows; Execute regression testing; Log defects,QA; Automation; Fresher; Entry-Level; CI/CD; Regression Testing
981,TA011,Test Automation Engineer - Experienced,Mid-Senior Level,Develop automation frameworks; Integrate test scripts into CI/CD pipelines; Perform performance testing; Mentor juniors,QA; Automation; Experienced; CI/CD; Performance Testing; Mentoring
982,TA012,Test Automation Engineer - Experienced,Senior-Level,Design automation frameworks; Perform advanced testing; Optimize CI/CD integration; Lead QA automation efforts,QA; Automation; Experienced; Framework Design; CI/CD; Performance Testing
983,TA013,Test Automation Engineer - Experienced,Senior-Level,Lead automation testing; Design frameworks; Ensure CI/CD pipeline integration; Drive performance and API testing initiatives,QA; Automation; Experienced; Leadership; CI/CD; API Testing
984,TA014,Test Automation Engineer - Experienced,Senior-Level,Develop advanced automation test suites; Lead QA teams; Perform security and performance testing; Integrate automation into pipelines,QA; Automation; Experienced; Performance Testing; Security Testing; Leadership
985,TA015,Test Automation Engineer - Experienced,Senior-Level,Lead automation framework design; Optimize regression suites; Conduct performance/security testing; Mentor juniors,QA; Automation; Experienced; Framework Design; Performance Testing; Mentoring
986,TA016,Test Automation Engineer - Experienced,Senior-Level,Manage QA automation; Design frameworks; Oversee performance testing; Integrate with CI/CD and train QA teams,QA; Automation; Experienced; Leadership; CI/CD; Training
987,TA017,Test Automation Engineer - Experienced,Senior-Level,Drive automation strategy; Implement advanced frameworks; Conduct performance and API testing; Lead cross-functional QA initiatives,QA; Automation; Experienced; Leadership; API Testing; Performance Testing
988,UIF001,UI Designer,Fresher,Assist in creating wireframes and prototypes for digital products.; Design responsive layouts under senior guidance.; Support visual design tasks including typography and color usage.; Participate in team discussions and brainstorming sessions.; Ensure basic usability in academic or project designs.,Wireframing; Prototyping; Responsive Design; Figma; Adobe XD; Sketch; User Research; Typography; UI Basics
989,UIF002,UI Designer,Fresher,Support brand consistency in UI mockups.; Apply visual design principles in projects.; Assist in creating assets using Adobe Creative Suite.; Work collaboratively with peers for academic design projects.; Contribute to responsive web and mobile design exercises.,Responsive Design; Prototyping; Branding; Figma; Adobe XD; UI/UX Design; Visual Design
990,UIF003,UI Designer,Fresher,Build simple wireframes for internal or client projects.; Translate concepts into visual layouts.; Practice typography and spacing for consistent UI.; Support front-end integration with basic HTML/CSS.; Learn usability fundamentals under mentorship.,Wireframing; Responsive Design; UI Basics; Figma; Typography; Color Theory
991,UIF004,UI Designer,Fresher,Assist in creating mobile-first UI designs.; Contribute visual assets for prototypes.; Learn material design guidelines.; Work in collaboration with developers for handoffs.; Develop creative solutions for academic design projects.,UI/UX Design; Figma; Prototyping; Responsive Design; Material Design; Creativity
992,UIF005,UI Designer,Fresher,Support senior designers in project delivery.; Produce visual assets and prototypes for web pages.; Apply typography and branding to mockups.; Participate in user feedback collection.; Practice design iteration workflows.,Wireframing; Prototyping; Typography; UI Basics; Figma; Sketch
993,UIF006,UI Designer,Fresher,Develop assets for mobile and web applications.; Learn and apply responsive design principles.; Assist in branding consistency for academic projects.; Create simple clickable prototypes.; Collaborate with peers to refine layouts.,Prototyping; Responsive Design; Figma; Adobe XD; Branding
994,UIF007,UI Designer,Fresher,Design small-scale components for digital products.; Create wireframes for student or internship projects.; Apply color and typography principles in designs.; Support usability evaluations under supervision.; Prepare design documentation for handoff.,Wireframing; Prototyping; Figma; Typography; UI Basics
995,UIF008,UI Designer,Fresher,Assist with creating mobile-first designs.; Apply design principles to improve UI consistency.; Contribute to academic and internship projects.; Create and deliver simple design assets.; Learn to present design ideas to mentors.,Responsive Design; Branding; Adobe XD; Prototyping; UI Basics
996,UIF009,UI Designer,Fresher,Collaborate with senior designers on UI concepts.; Design responsive web layouts.; Contribute to usability research sessions.; Build basic prototypes with feedback loops.; Document design iterations for reviews.,Prototyping; Responsive Design; Figma; Typography; UI/UX Design
997,UIF010,UI Designer,Fresher,Produce wireframes and basic prototypes for projects.; Assist in responsive layout implementation.; Learn design system basics and contribute components.; Work collaboratively with developers for integration.; Communicate design choices with clarity.,Wireframing; Prototyping; Responsive Design; Figma; HTML/CSS
998,UIE011,UI Designer,Experienced,Develop and manage design systems for projects.; Create advanced prototypes with interactions.; Implement accessibility standards (WCAG 2.1).; Collaborate with UX teams on journey mapping.; Improve engagement metrics through UI enhancements.,Design Systems; Figma; Micro-Interactions; Accessibility; User Flows; Responsive Design
999,UIE012,UI Designer,Experienced,Lead creation of interactive prototypes with animation.; Conduct usability testing and integrate feedback.; Collaborate with developers for design handoff.; Ensure branding consistency across platforms.; Train juniors on design tools and practices.,Prototyping; Usability Testing; Figma; Interaction Design; Design Systems; Branding
1000,UIE013,UI Designer,Experienced,Develop cross-platform responsive designs.; Ensure WCAG compliance in all UI elements.; Collaborate closely with front-end developers.; Drive A/B testing to validate design decisions.; Manage and scale design systems across projects.,Accessibility; Design Systems; Figma; Responsive Design; A/B Testing; User Flows
1001,UIE014,UI Designer,Experienced,Oversee UI consistency across multiple products.; Mentor design team members and interns.; Introduce advanced animation and micro-interactions.; Improve conversion rates through UI redesign.; Collaborate with cross-functional teams on product strategy.,Micro-Interactions; Team Leadership; Figma; Interaction Design; Usability Testing
1002,UIE015,UI Designer,Experienced,Conduct A/B testing for UI enhancements.; Deliver cross-device UI with consistent design systems.; Collaborate with UX team on journey mapping.; Manage deliverables with developers in sprints.; Maintain performance-focused design updates.,A/B Testing; Design Systems; Figma; User Flows; Branding
1003,UIE016,UI Designer,Experienced,Produce advanced animations and motion design.; Build interactive prototypes with micro-interactions.; Work with developers for seamless front-end handoff.; Drive user engagement through visual enhancements.; Oversee visual branding alignment across channels.,Interaction Design; Micro-Interactions; Figma; Prototyping; Branding
1004,UIE017,UI Designer,Experienced,Lead design teams for enterprise projects.; Implement scalable design systems across platforms.; Ensure accessibility compliance across all designs.; Mentor junior designers and manage project timelines.; Deliver measurable results in conversion and engagement.,Team Leadership; Design Systems; Accessibility; Figma; Branding; User Flows
1005,UIE018,UI Designer,Experienced,Create and test prototypes with end-users.; Analyze usability results and refine designs.; Collaborate with developers on handoffs.; Contribute to visual consistency across applications.; Support creation of cross-platform UI systems.,Usability Testing; Prototyping; Figma; UI/UX Collaboration; Responsive Design
