Unnamed: 0,JobID,Title,ExperienceLevel,Responsibilities,Keywords
251,CW-012,Content Writer,Fresher,Produce high-quality blogs and articles; Perform keyword research and implement SEO basics; Research content topics; Use CMS to publish content; Edit and proofread content; Collaborate with marketing team; Adapt content style for audiences; Leverage AI tools for content creation; Maintain content calendar; Ensure brand alignment in content,Content Writing; SEO; Keywords; CMS; AI Tools; Blogs; Articles; Editing; Research; Creativity
726,PMGR-E-016,Project Manager,Experienced,Oversee multiple projects and programs; Manage budgets and resources; Monitor risks and quality metrics; Engage stakeholders and manage expectations; Lead teams and resolve conflicts; Generate dashboards and reports; Ensure alignment with organizational goals,Project Management; Risk Management; Stakeholder Engagement; Team Leadership; Agile; Scrum; Waterfall; Microsoft Project; Jira; Reporting
461,17,Full Stack Developer - Experienced,Experienced,"Develop scalable, secure web applications; Lead frontend development with React or Angular; Develop backend APIs with Node.js or Django; Manage databases; Implement CI/CD pipelines; Ensure secure authentication; Collaborate in Agile sprints",Full Stack Developer; Experienced; Mid-Level; Frontend; Backend; Cloud Development; Security; Microservices
455,11,Full Stack Developer - Experienced,Experienced,"Develop scalable web applications; Build frontend interfaces using React, Angular, or Vue.js; Implement backend services with Node.js, Django, or Flask; Design RESTful APIs; Manage SQL/NoSQL databases; Perform testing; Mentor junior developers; Collaborate in Agile workflows",Full Stack Developer; Experienced; Mid-Level; Frontend; Backend; Web Development; Agile; Cloud
270,CW-111,Copywriter,Fresher,"Write clear and persuasive copy for websites, emails, and social media; Apply basic SEO principles and keyword usage; Conduct research to ensure factual content; Edit and proofread for clarity and accuracy; Use CMS to publish content; Adapt tone to target audiences; Collaborate with marketing and design teams; Leverage AI tools for content creation; Meet deadlines for multiple content pieces; Support junior content projects",Copywriting; SEO; Storytelling; CMS; AI Tools; Grammar; Content Research; Creativity; Communication; Time Management
815,SEO-005,SEO Specialist,Experienced,"Lead SEO strategy across multiple channels; Perform advanced technical SEO audits; Optimize crawlability, indexing, and site structure; Implement schema markup and structured data; Integrate AI and machine learning tools into SEO workflow; Optimize for voice, image, and video search; Develop content strategy and oversee SEO copywriting; Plan and execute link building campaigns; Monitor SEO KPIs and report to stakeholders; Ensure GDPR and privacy compliance in SEO practices",SEO Strategy; Technical SEO; Schema Markup; Crawlability; Indexing; AI SEO Tools; Multimodal Search; Content Strategy; Link Building; GA4; Privacy Compliance
862,SD012,Software Developer - Experienced,Experienced,Lead backend and frontend development; Integrate cloud services; Deploy and maintain CI/CD pipelines; Ensure application performance and scalability,Software Developer; Experienced; Mid-Level; Cloud; Full-Stack; Agile; CI/CD
269,CW-110,Copywriter,Experienced,Develop and execute content strategy; Produce high-quality copy optimized for SEO; Edit and proofread content maintaining brand voice; Integrate copy into multi-channel digital marketing campaigns; Leverage AI tools for content generation; Collaborate with cross-functional teams; Mentor junior copywriters; Track and analyze performance metrics; Manage content projects and deadlines; Support overall marketing strategy,Copywriting; Content Strategy; SEO; Editing; Digital Marketing; Brand Voice; AI Tools; Team Leadership; Project Management; Analytics
995,UIF008,UI Designer,Fresher,Assist with creating mobile-first designs.; Apply design principles to improve UI consistency.; Contribute to academic and internship projects.; Create and deliver simple design assets.; Learn to present design ideas to mentors.,Responsive Design; Branding; Adobe XD; Prototyping; UI Basics
1041,VC-L-014,Vibe Coder,Lead,"Oversee AI-assisted coding projects across teams; Define prompt engineering standards; Mentor and guide senior, mid-level, and junior Vibe Coders; Ensure high-quality AI-generated code; Manage cross-team collaboration; Document workflows, guidelines, and innovation strategies",AI-assisted coding; Python; JavaScript; React; Vue; Prompt Engineering; Debugging; Collaboration; Agile; Leadership
201,CA002,Cloud Solutions Associate,Fresher,Assist in provisioning virtual machines; Support deployment of test environments; Help with Infrastructure as Code basics; Perform troubleshooting under supervision,AWS; Terraform; Cloud Basics; Infrastructure as Code; Docker; Virtualization; Python; Cloud Security
161,BA-102,Business Analyst,Mid-Level,"Analyze business data to identify trends and insights; Develop and maintain dashboards and reports; Gather, document, and validate business requirements; Participate in Agile projects and sprint planning; Collaborate with cross-functional teams; Perform scenario modeling and risk analysis; Present data-driven recommendations to stakeholders; Support BI tool adoption and automation initiatives; Track KPIs and business metrics; Drive continuous process improvement",Business Analysis; SQL; Tableau; Power BI; Agile; Requirement Gathering; Stakeholder Management; Data Storytelling; Critical Thinking; Process Improvement
555,JS-E-017,JavaScript Developer,Experienced,"Architect, lead, and develop full-stack JS applications; Implement automated testing and CI/CD; Optimize performance; Mentor developers; Coordinate cross-team initiatives",JavaScript; TypeScript; React; Node.js; Jest; Webpack; Redux; CI/CD; Docker
729,PMGR-E-019,Project Manager,Experienced,"Oversee multiple projects and programs; Manage budgets, resources, and timelines; Monitor risks and quality; Engage stakeholders and manage expectations; Lead teams and resolve conflicts; Generate KPI dashboards and reports; Ensure projects align with strategic objectives",Project Management; Risk Management; Stakeholder Engagement; Team Leadership; Agile; Scrum; Waterfall; Microsoft Project; Jira; Reporting
401,ETH-E-015,Ethical Hacker,Experienced,Lead complex penetration testing projects; Conduct advanced security assessments; Develop and enforce security protocols; Mentor junior ethical hackers; Analyze malware and reverse engineer threats; Ensure organizational compliance with ethical and legal standards,Ethical Hacking; Penetration Testing; Network Security; Python; Linux; Windows Security; Metasploit; Burp Suite; Cryptography; Malware Analysis
702,PM-E-012,Product Manager,Experienced,Lead product vision and strategy; Oversee roadmap execution; Drive data-informed decisions; Collaborate across teams; Conduct user research; Ensure agile best practices; Track and optimize growth metrics,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration
476,GD-E-012,Game Developer,Experienced,"Architect and implement complex game systems; Develop AI and multiplayer features; Optimize graphics and shader performance; Lead cross-platform game development; Manage debugging and testing processes; Mentor and guide development team; Collaborate with design, art, and sound teams; Ensure delivery of high-quality projects",C++; C#; Unity; Unreal Engine; Game AI; Shader Programming; Multiplayer; Performance Optimization
821,SEO-011,SEO Specialist,Fresher,Support SEO campaigns through keyword research; Assist with on-page and off-page optimization; Collaborate with content team to optimize web pages; Track SEO metrics using analytics tools; Learn advanced SEO techniques; Support local and social media SEO initiatives; Assist in backlink analysis; Generate SEO reports for team review,SEO; Keyword Research; On-Page SEO; Off-Page SEO; Content Optimization; Google Analytics; Search Console; Local SEO; Link Building
771,RE-F-001,Robotics Engineer,Fresher,Assist in robot programming using Python and C++; Support development using ROS and MATLAB; Help design mechanical parts using SolidWorks or AutoCAD; Implement basic control systems and motor control; Work on embedded system projects using Arduino/Raspberry Pi; Integrate sensors and actuators for robotic applications; Collaborate with team members on small projects; Document experiments and learning outcomes,Python; C++; MATLAB; ROS; Control Systems; CAD; Embedded Systems; Sensors; Problem Solving
105,6,Backend Developer - Entry Level,Fresher,Develop backend modules; Assist in API development and database management; Perform testing; Learn performance optimization techniques; Understand cloud deployment and security measures,Backend Developer; Fresher; Server-Side Development; API Development; Cloud Awareness
565,JD-JAVA-007,Java Developer,Fresher,Support in building small frontend + backend integrated modules; Learn and apply Java API functionalities; Debug minor code issues,Java; APIs; Collections; Web Development
389,ETH-F-003,Ethical Hacker,Fresher,Support penetration testing engagements; Perform basic vulnerability analysis; Assist in web application security testing; Document findings and test workflows; Follow ethical hacking guidelines and organizational policies,Ethical Hacking; Penetration Testing; Network Security; Python; Linux; Windows Security; Nmap; SQLMap; Cryptography; Web Security
